time,open,high,low,close,tick_volume,spread,real_volume
2023-12-07 00:05:00,158.513,158.523,158.5,158.501,27,119,0
2023-12-07 00:06:00,158.51,158.518,158.51,158.518,5,145,0
2023-12-07 00:07:00,158.519,158.519,158.508,158.513,12,134,0
2023-12-07 00:08:00,158.511,158.518,158.509,158.517,9,117,0
2023-12-07 00:09:00,158.518,158.522,158.517,158.519,11,120,0
2023-12-07 00:10:00,158.521,158.522,158.514,158.514,13,109,0
2023-12-07 00:11:00,158.516,158.516,158.516,158.516,5,118,0
2023-12-07 00:12:00,158.519,158.519,158.519,158.519,3,124,0
2023-12-07 00:13:00,158.522,158.522,158.514,158.514,6,109,0
2023-12-07 00:14:00,158.518,158.518,158.495,158.495,17,81,0
2023-12-07 00:15:00,158.494,158.507,158.491,158.497,16,74,0
2023-12-07 00:16:00,158.497,158.497,158.48,158.484,54,72,0
2023-12-07 00:17:00,158.484,158.486,158.483,158.485,13,73,0
2023-12-07 00:18:00,158.485,158.488,158.484,158.487,22,74,0
2023-12-07 00:19:00,158.486,158.493,158.486,158.492,13,76,0
2023-12-07 00:20:00,158.494,158.498,158.491,158.494,15,76,0
2023-12-07 00:21:00,158.495,158.497,158.493,158.493,18,79,0
2023-12-07 00:22:00,158.494,158.494,158.491,158.493,14,76,0
2023-12-07 00:23:00,158.492,158.494,158.488,158.491,30,75,0
2023-12-07 00:24:00,158.49,158.5,158.49,158.499,14,80,0
2023-12-07 00:25:00,158.501,158.501,158.494,158.496,9,83,0
2023-12-07 00:26:00,158.494,158.494,158.49,158.491,5,78,0
2023-12-07 00:27:00,158.49,158.493,158.482,158.493,30,73,0
2023-12-07 00:28:00,158.492,158.562,158.492,158.533,35,94,0
2023-12-07 00:29:00,158.536,158.536,158.53,158.53,23,101,0
2023-12-07 00:30:00,158.533,158.545,158.516,158.516,53,68,0
2023-12-07 00:31:00,158.529,158.532,158.513,158.519,38,65,0
