time,open,high,low,close,tick_volume,spread,real_volume
2023-12-06 00:05:00,158.849,158.889,158.849,158.886,40,85,0
2023-12-06 00:06:00,158.888,158.894,158.855,158.857,24,74,0
2023-12-06 00:07:00,158.864,158.864,158.825,158.825,18,91,0
2023-12-06 00:08:00,158.825,158.828,158.776,158.789,12,119,0
2023-12-06 00:09:00,158.797,158.82,158.797,158.82,14,122,0
2023-12-06 00:10:00,158.82,158.867,158.813,158.854,45,107,0
2023-12-06 00:11:00,158.861,158.861,158.846,158.855,9,101,0
2023-12-06 00:13:00,158.847,158.855,158.847,158.855,4,131,0
2023-12-06 00:14:00,158.855,158.855,158.84,158.84,9,116,0
2023-12-06 00:15:00,158.847,158.855,158.825,158.835,23,97,0
2023-12-06 00:16:00,158.821,158.838,158.807,158.836,23,102,0
2023-12-06 00:17:00,158.841,158.845,158.839,158.841,28,113,0
2023-12-06 00:18:00,158.841,158.842,158.839,158.841,8,112,0
2023-12-06 00:19:00,158.842,158.842,158.823,158.824,23,110,0
2023-12-06 00:20:00,158.826,158.827,158.813,158.817,33,103,0
2023-12-06 00:21:00,158.818,158.82,158.814,158.819,21,103,0
2023-12-06 00:22:00,158.821,158.837,158.821,158.836,21,85,0
2023-12-06 00:23:00,158.821,158.834,158.786,158.829,36,115,0
2023-12-06 00:24:00,158.829,158.838,158.804,158.819,29,81,0
2023-12-06 00:25:00,158.816,158.842,158.816,158.841,35,80,0
2023-12-06 00:26:00,158.84,158.844,158.834,158.834,19,80,0
2023-12-06 00:27:00,158.832,158.832,158.804,158.813,60,84,0
2023-12-06 00:28:00,158.813,158.825,158.813,158.824,16,88,0
2023-12-06 00:29:00,158.824,158.824,158.814,158.819,9,89,0
2023-12-06 00:30:00,158.825,158.838,158.819,158.835,42,87,0
2023-12-06 00:31:00,158.837,158.839,158.831,158.837,35,79,0
2023-12-06 00:32:00,158.837,158.856,158.837,158.85,39,74,0
2023-12-06 00:33:00,158.85,158.851,158.824,158.826,24,66,0
2023-12-06 00:34:00,158.824,158.836,158.814,158.826,44,58,0
2023-12-06 00:35:00,158.827,158.827,158.824,158.826,9,57,0
2023-12-06 00:36:00,158.825,158.825,158.823,158.824,13,52,0
2023-12-06 00:37:00,158.823,158.829,158.82,158.828,60,50,0
2023-12-06 00:38:00,158.827,158.832,158.825,158.827,102,47,0
2023-12-06 00:39:00,158.828,158.831,158.825,158.827,94,46,0
2023-12-06 00:40:00,158.826,158.83,158.824,158.824,41,44,0
2023-12-06 00:41:00,158.827,158.827,158.818,158.819,31,43,0
2023-12-06 00:42:00,158.819,158.825,158.804,158.825,35,41,0
2023-12-06 00:43:00,158.824,158.824,158.808,158.814,50,35,0
2023-12-06 00:44:00,158.815,158.816,158.809,158.811,18,41,0
2023-12-06 00:45:00,158.82,158.872,158.798,158.868,107,19,0
2023-12-06 00:46:00,158.871,158.88,158.867,158.88,29,38,0
2023-12-06 00:47:00,158.881,158.883,158.871,158.871,23,33,0
2023-12-06 00:48:00,158.872,158.884,158.872,158.884,15,34,0
2023-12-06 00:49:00,158.879,158.885,158.877,158.878,25,36,0
2023-12-06 00:50:00,158.877,158.885,158.867,158.885,68,32,0
2023-12-06 00:51:00,158.883,158.886,158.871,158.881,60,33,0
2023-12-06 00:52:00,158.879,158.881,158.872,158.879,49,38,0
2023-12-06 00:53:00,158.879,158.879,158.868,158.878,29,42,0
2023-12-06 00:54:00,158.878,158.879,158.875,158.879,15,42,0
2023-12-06 00:55:00,158.879,158.88,158.871,158.873,108,43,0
2023-12-06 00:56:00,158.874,158.889,158.87,158.886,40,50,0
2023-12-06 00:57:00,158.888,158.899,158.888,158.897,63,49,0
2023-12-06 00:58:00,158.896,158.897,158.874,158.889,69,33,0
2023-12-06 00:59:00,158.89,158.895,158.858,158.874,81,35,0
2023-12-06 01:00:00,158.874,158.874,158.823,158.825,130,20,0
2023-12-06 01:01:00,158.826,158.84,158.817,158.823,83,6,0
2023-12-06 01:02:00,158.818,158.843,158.81,158.84,104,7,0
2023-12-06 01:03:00,158.836,158.837,158.821,158.823,60,10,0
2023-12-06 01:04:00,158.824,158.825,158.822,158.822,21,15,0
2023-12-06 01:05:00,158.823,158.825,158.819,158.824,14,7,0
2023-12-06 01:06:00,158.823,158.824,158.815,158.815,38,6,0
2023-12-06 01:07:00,158.816,158.817,158.806,158.811,34,2,0
2023-12-06 01:08:00,158.812,158.82,158.806,158.809,37,1,0
2023-12-06 01:09:00,158.81,158.81,158.801,158.804,29,1,0
2023-12-06 01:10:00,158.804,158.818,158.804,158.813,21,1,0
2023-12-06 01:11:00,158.814,158.829,158.811,158.825,25,1,0
2023-12-06 01:12:00,158.825,158.831,158.813,158.813,42,4,0
2023-12-06 01:13:00,158.814,158.823,158.814,158.817,33,1,0
2023-12-06 01:14:00,158.818,158.819,158.813,158.813,20,5,0
2023-12-06 01:15:00,158.814,158.829,158.814,158.819,36,3,0
2023-12-06 01:16:00,158.818,158.825,158.813,158.824,38,1,0
2023-12-06 01:17:00,158.828,158.834,158.813,158.833,59,1,0
2023-12-06 01:18:00,158.832,158.834,158.829,158.834,31,1,0
2023-12-06 01:19:00,158.834,158.836,158.829,158.831,39,1,0
2023-12-06 01:20:00,158.833,158.84,158.827,158.832,38,1,0
2023-12-06 01:21:00,158.832,158.848,158.831,158.848,24,1,0
2023-12-06 01:22:00,158.846,158.849,158.842,158.847,29,2,0
2023-12-06 01:23:00,158.848,158.849,158.839,158.839,31,3,0
2023-12-06 01:24:00,158.839,158.84,158.838,158.839,13,3,0
2023-12-06 01:25:00,158.838,158.84,158.836,158.838,26,4,0
2023-12-06 01:26:00,158.839,158.843,158.838,158.839,49,3,0
2023-12-06 01:27:00,158.84,158.842,158.818,158.818,56,3,0
2023-12-06 01:28:00,158.82,158.832,158.798,158.798,121,1,0
2023-12-06 01:29:00,158.798,158.82,158.798,158.815,126,1,0
2023-12-06 01:30:00,158.813,158.84,158.813,158.838,108,1,0
2023-12-06 01:31:00,158.838,158.848,158.838,158.843,75,1,0
2023-12-06 01:32:00,158.843,158.853,158.84,158.853,53,1,0
2023-12-06 01:33:00,158.853,158.855,158.851,158.854,38,1,0
2023-12-06 01:34:00,158.854,158.856,158.846,158.853,49,1,0
2023-12-06 01:35:00,158.853,158.863,158.853,158.862,45,1,0
2023-12-06 01:36:00,158.863,158.864,158.855,158.856,41,1,0
2023-12-06 01:37:00,158.857,158.857,158.846,158.846,47,1,0
2023-12-06 01:38:00,158.846,158.866,158.84,158.858,110,1,0
2023-12-06 01:39:00,158.859,158.862,158.856,158.862,49,4,0
2023-12-06 01:40:00,158.86,158.862,158.846,158.846,52,3,0
2023-12-06 01:41:00,158.844,158.846,158.822,158.828,63,1,0
2023-12-06 01:42:00,158.829,158.833,158.827,158.83,73,2,0
2023-12-06 01:43:00,158.83,158.83,158.82,158.82,101,2,0
2023-12-06 01:44:00,158.82,158.831,158.82,158.83,48,1,0
2023-12-06 01:45:00,158.829,158.833,158.819,158.832,99,2,0
2023-12-06 01:46:00,158.833,158.847,158.829,158.842,65,3,0
2023-12-06 01:47:00,158.841,158.849,158.831,158.832,61,3,0
2023-12-06 01:48:00,158.832,158.835,158.829,158.834,53,4,0
2023-12-06 01:49:00,158.834,158.845,158.834,158.84,63,2,0
2023-12-06 01:50:00,158.839,158.844,158.831,158.844,80,1,0
2023-12-06 01:51:00,158.843,158.85,158.841,158.845,49,4,0
2023-12-06 01:52:00,158.845,158.854,158.839,158.841,60,2,0
2023-12-06 01:53:00,158.842,158.853,158.841,158.852,43,4,0
2023-12-06 01:54:00,158.85,158.851,158.84,158.845,59,5,0
2023-12-06 01:55:00,158.846,158.847,158.844,158.846,40,6,0
2023-12-06 01:56:00,158.848,158.854,158.845,158.854,52,5,0
2023-12-06 01:57:00,158.854,158.863,158.852,158.862,42,3,0
2023-12-06 01:58:00,158.861,158.861,158.854,158.859,43,4,0
2023-12-06 01:59:00,158.859,158.863,158.856,158.861,52,4,0
2023-12-06 02:00:00,158.861,158.882,158.852,158.874,136,4,0
2023-12-06 02:01:00,158.874,158.874,158.829,158.844,170,1,0
2023-12-06 02:02:00,158.844,158.863,158.842,158.842,145,1,0
2023-12-06 02:03:00,158.841,158.844,158.821,158.829,143,1,0
2023-12-06 02:04:00,158.829,158.836,158.824,158.828,148,1,0
2023-12-06 02:05:00,158.828,158.829,158.815,158.817,96,1,0
2023-12-06 02:06:00,158.819,158.838,158.788,158.793,122,1,0
2023-12-06 02:07:00,158.792,158.808,158.791,158.804,146,1,0
2023-12-06 02:08:00,158.803,158.805,158.785,158.803,137,1,0
2023-12-06 02:09:00,158.804,158.82,158.8,158.801,116,1,0
2023-12-06 02:10:00,158.8,158.806,158.789,158.792,127,1,0
2023-12-06 02:11:00,158.792,158.828,158.792,158.815,93,1,0
2023-12-06 02:12:00,158.813,158.813,158.786,158.795,127,1,0
2023-12-06 02:13:00,158.793,158.82,158.793,158.82,120,1,0
2023-12-06 02:14:00,158.82,158.833,158.805,158.808,99,3,0
2023-12-06 02:15:00,158.809,158.841,158.808,158.835,148,1,0
2023-12-06 02:16:00,158.835,158.839,158.812,158.832,139,1,0
2023-12-06 02:17:00,158.834,158.845,158.832,158.839,85,1,0
2023-12-06 02:18:00,158.837,158.837,158.814,158.834,133,1,0
2023-12-06 02:19:00,158.834,158.853,158.832,158.85,102,1,0
2023-12-06 02:20:00,158.85,158.852,158.825,158.831,137,4,0
2023-12-06 02:21:00,158.832,158.833,158.81,158.813,107,1,0
2023-12-06 02:22:00,158.811,158.828,158.811,158.817,106,1,0
2023-12-06 02:23:00,158.817,158.846,158.814,158.841,80,1,0
2023-12-06 02:24:00,158.842,158.846,158.828,158.837,91,2,0
2023-12-06 02:25:00,158.838,158.858,158.838,158.854,116,1,0
2023-12-06 02:26:00,158.854,158.861,158.849,158.861,85,2,0
2023-12-06 02:27:00,158.863,158.885,158.861,158.868,148,1,0
2023-12-06 02:28:00,158.867,158.881,158.867,158.876,131,1,0
2023-12-06 02:29:00,158.877,158.901,158.875,158.898,141,1,0
2023-12-06 02:30:00,158.897,158.902,158.885,158.89,168,1,0
2023-12-06 02:31:00,158.89,158.896,158.886,158.896,86,1,0
2023-12-06 02:32:00,158.897,158.898,158.892,158.897,60,1,0
2023-12-06 02:33:00,158.898,158.913,158.896,158.903,125,1,0
2023-12-06 02:34:00,158.904,158.914,158.9,158.911,97,1,0
2023-12-06 02:35:00,158.912,158.922,158.899,158.9,165,1,0
2023-12-06 02:36:00,158.899,158.911,158.895,158.908,102,1,0
2023-12-06 02:37:00,158.909,158.941,158.902,158.931,162,1,0
2023-12-06 02:38:00,158.933,158.935,158.902,158.908,143,1,0
2023-12-06 02:39:00,158.908,158.924,158.894,158.895,99,2,0
2023-12-06 02:40:00,158.894,158.918,158.892,158.914,144,2,0
2023-12-06 02:41:00,158.913,158.927,158.897,158.927,165,2,0
2023-12-06 02:42:00,158.928,158.939,158.927,158.939,139,1,0
2023-12-06 02:43:00,158.938,158.938,158.931,158.931,84,1,0
2023-12-06 02:44:00,158.93,158.93,158.887,158.913,252,1,0
2023-12-06 02:45:00,158.914,158.918,158.895,158.908,215,3,0
2023-12-06 02:46:00,158.907,158.92,158.901,158.902,164,2,0
2023-12-06 02:47:00,158.903,158.908,158.875,158.879,204,1,0
2023-12-06 02:48:00,158.88,158.892,158.871,158.889,218,1,0
2023-12-06 02:49:00,158.888,158.888,158.871,158.873,121,3,0
2023-12-06 02:50:00,158.874,158.892,158.873,158.878,150,1,0
2023-12-06 02:51:00,158.877,158.906,158.875,158.903,147,1,0
2023-12-06 02:52:00,158.904,158.905,158.878,158.903,209,1,0
2023-12-06 02:53:00,158.904,158.914,158.874,158.888,183,1,0
2023-12-06 02:54:00,158.888,158.912,158.868,158.905,417,2,0
2023-12-06 02:55:00,158.9,158.934,158.899,158.923,275,2,0
2023-12-06 02:56:00,158.924,158.928,158.911,158.916,96,3,0
2023-12-06 02:57:00,158.917,158.944,158.909,158.937,160,1,0
2023-12-06 02:58:00,158.936,158.937,158.914,158.918,106,3,0
2023-12-06 02:59:00,158.919,158.942,158.919,158.935,131,1,0
2023-12-06 03:00:00,158.935,158.938,158.906,158.906,173,2,0
