time,open,high,low,close,tick_volume,spread,real_volume
2023-12-29 00:03:00,156.496,156.496,156.452,156.453,3,150,0
2023-12-29 00:05:00,156.458,156.46,156.434,156.435,24,150,0
2023-12-29 00:06:00,156.437,156.464,156.435,156.458,8,150,0
2023-12-29 00:07:00,156.479,156.481,156.477,156.477,5,150,0
2023-12-29 00:08:00,156.474,156.499,156.472,156.499,6,150,0
2023-12-29 00:09:00,156.5,156.504,156.479,156.48,7,150,0
2023-12-29 00:10:00,156.504,156.504,156.482,156.488,11,150,0
2023-12-29 00:11:00,156.487,156.487,156.482,156.482,6,150,0
2023-12-29 00:12:00,156.484,156.484,156.473,156.477,6,150,0
2023-12-29 00:13:00,156.474,156.55,156.474,156.538,11,113,0
2023-12-29 00:14:00,156.536,156.536,156.473,156.493,22,108,0
2023-12-29 00:15:00,156.49,156.494,156.469,156.487,17,126,0
2023-12-29 00:16:00,156.502,156.503,156.476,156.482,77,90,0
2023-12-29 00:17:00,156.482,156.49,156.465,156.488,36,84,0
2023-12-29 00:18:00,156.486,156.488,156.462,156.485,41,82,0
2023-12-29 00:19:00,156.474,156.487,156.46,156.471,25,81,0
2023-12-29 00:20:00,156.472,156.475,156.46,156.46,28,81,0
2023-12-29 00:21:00,156.468,156.502,156.468,156.471,83,58,0
2023-12-29 00:22:00,156.47,156.479,156.456,156.456,53,54,0
2023-12-29 00:23:00,156.453,156.468,156.445,156.455,36,48,0
2023-12-29 00:24:00,156.453,156.455,156.451,156.454,13,57,0
2023-12-29 00:25:00,156.455,156.46,156.451,156.458,24,48,0
2023-12-29 00:26:00,156.458,156.46,156.456,156.456,21,45,0
2023-12-29 00:27:00,156.458,156.461,156.456,156.459,22,42,0
2023-12-29 00:28:00,156.458,156.463,156.458,156.46,18,43,0
2023-12-29 00:29:00,156.459,156.46,156.457,156.457,15,44,0
2023-12-29 00:30:00,156.455,156.459,156.442,156.444,36,39,0
2023-12-29 00:31:00,156.442,156.444,156.44,156.442,44,35,0
2023-12-29 00:32:00,156.442,156.463,156.441,156.457,50,34,0
2023-12-29 00:33:00,156.455,156.464,156.453,156.459,39,42,0
2023-12-29 00:34:00,156.458,156.473,156.454,156.463,63,42,0
2023-12-29 00:35:00,156.466,156.469,156.461,156.463,35,46,0
2023-12-29 00:36:00,156.462,156.467,156.461,156.461,22,45,0
2023-12-29 00:37:00,156.463,156.468,156.459,156.462,61,41,0
2023-12-29 00:38:00,156.461,156.462,156.452,156.453,49,38,0
2023-12-29 00:39:00,156.452,156.452,156.442,156.443,35,41,0
2023-12-29 00:40:00,156.444,156.445,156.441,156.442,17,42,0
2023-12-29 00:41:00,156.442,156.443,156.44,156.442,20,42,0
2023-12-29 00:42:00,156.44,156.446,156.44,156.441,21,42,0
2023-12-29 00:43:00,156.44,156.44,156.429,156.432,35,31,0
2023-12-29 00:44:00,156.431,156.438,156.43,156.431,21,31,0
2023-12-29 00:45:00,156.432,156.438,156.43,156.435,22,33,0
2023-12-29 00:46:00,156.437,156.438,156.429,156.433,26,39,0
2023-12-29 00:47:00,156.43,156.436,156.43,156.433,22,39,0
2023-12-29 00:48:00,156.439,156.439,156.426,156.434,28,28,0
2023-12-29 00:49:00,156.436,156.437,156.428,156.429,26,29,0
2023-12-29 00:50:00,156.428,156.433,156.428,156.43,18,29,0
2023-12-29 00:51:00,156.43,156.432,156.427,156.427,13,31,0
2023-12-29 00:52:00,156.426,156.428,156.423,156.424,26,29,0
2023-12-29 00:53:00,156.424,156.426,156.421,156.426,10,28,0
2023-12-29 00:54:00,156.427,156.432,156.426,156.426,34,24,0
2023-12-29 00:55:00,156.427,156.428,156.425,156.426,19,22,0
2023-12-29 00:56:00,156.427,156.43,156.426,156.427,37,23,0
2023-12-29 00:57:00,156.427,156.428,156.414,156.416,40,28,0
2023-12-29 00:58:00,156.415,156.417,156.409,156.411,40,29,0
2023-12-29 00:59:00,156.412,156.412,156.375,156.38,82,27,0
2023-12-29 01:00:00,156.382,156.434,156.379,156.418,219,19,0
2023-12-29 01:01:00,156.415,156.415,156.354,156.355,69,14,0
2023-12-29 01:02:00,156.355,156.383,156.355,156.381,90,13,0
2023-12-29 01:03:00,156.382,156.384,156.362,156.363,75,16,0
2023-12-29 01:04:00,156.364,156.364,156.327,156.327,57,17,0
2023-12-29 01:05:00,156.327,156.338,156.294,156.298,60,15,0
2023-12-29 01:06:00,156.305,156.306,156.287,156.287,59,11,0
2023-12-29 01:07:00,156.284,156.315,156.278,156.315,86,11,0
2023-12-29 01:08:00,156.314,156.331,156.307,156.309,79,13,0
2023-12-29 01:09:00,156.309,156.328,156.309,156.326,36,16,0
2023-12-29 01:10:00,156.326,156.326,156.315,156.315,35,13,0
2023-12-29 01:11:00,156.315,156.334,156.315,156.331,73,10,0
2023-12-29 01:12:00,156.332,156.344,156.321,156.344,125,12,0
2023-12-29 01:13:00,156.344,156.355,156.334,156.341,182,13,0
2023-12-29 01:14:00,156.341,156.344,156.312,156.317,119,11,0
2023-12-29 01:15:00,156.317,156.319,156.306,156.316,111,11,0
2023-12-29 01:16:00,156.317,156.326,156.316,156.326,80,12,0
2023-12-29 01:17:00,156.327,156.328,156.317,156.324,119,12,0
2023-12-29 01:18:00,156.323,156.344,156.32,156.344,170,5,0
2023-12-29 01:19:00,156.341,156.355,156.339,156.348,125,12,0
2023-12-29 01:20:00,156.347,156.354,156.344,156.347,110,10,0
2023-12-29 01:21:00,156.348,156.385,156.345,156.384,137,4,0
2023-12-29 01:22:00,156.383,156.388,156.377,156.381,131,10,0
2023-12-29 01:23:00,156.382,156.388,156.363,156.382,128,2,0
2023-12-29 01:24:00,156.383,156.386,156.37,156.386,109,8,0
2023-12-29 01:25:00,156.387,156.406,156.387,156.396,78,7,0
2023-12-29 01:26:00,156.397,156.413,156.396,156.412,84,6,0
2023-12-29 01:27:00,156.411,156.415,156.406,156.412,62,8,0
2023-12-29 01:28:00,156.413,156.413,156.402,156.405,65,8,0
2023-12-29 01:29:00,156.405,156.413,156.404,156.412,46,10,0
2023-12-29 01:30:00,156.41,156.459,156.41,156.444,192,5,0
2023-12-29 01:31:00,156.445,156.462,156.436,156.46,116,7,0
2023-12-29 01:32:00,156.458,156.458,156.434,156.436,138,3,0
2023-12-29 01:33:00,156.437,156.46,156.436,156.448,126,4,0
2023-12-29 01:34:00,156.447,156.457,156.443,156.449,99,8,0
2023-12-29 01:35:00,156.45,156.452,156.438,156.449,100,6,0
2023-12-29 01:36:00,156.449,156.475,156.444,156.475,88,5,0
2023-12-29 01:37:00,156.466,156.512,156.464,156.506,174,1,0
2023-12-29 01:38:00,156.507,156.549,156.503,156.548,147,1,0
2023-12-29 01:39:00,156.548,156.548,156.501,156.528,149,1,0
2023-12-29 01:40:00,156.527,156.536,156.512,156.523,122,7,0
2023-12-29 01:41:00,156.523,156.528,156.514,156.516,102,7,0
2023-12-29 01:42:00,156.508,156.508,156.468,156.486,127,2,0
2023-12-29 01:43:00,156.487,156.5,156.474,156.493,80,2,0
2023-12-29 01:44:00,156.492,156.499,156.465,156.473,83,3,0
2023-12-29 01:45:00,156.475,156.503,156.472,156.503,155,6,0
2023-12-29 01:46:00,156.502,156.555,156.501,156.522,191,5,0
