time,open,high,low,close,tick_volume,spread,real_volume
2023-09-08 00:00:00,157.524,157.595,157.506,157.554,457,11,0
2023-09-08 01:00:00,157.554,157.554,157.497,157.528,1318,1,0
2023-09-08 02:00:00,157.529,157.643,157.516,157.607,2283,1,0
2023-09-08 03:00:00,157.607,157.66,157.002,157.408,14460,1,0
2023-09-08 04:00:00,157.408,157.713,157.389,157.662,12475,1,0
2023-09-08 05:00:00,157.663,157.786,157.59,157.783,4850,1,0
2023-09-08 06:00:00,157.783,157.897,157.701,157.783,4478,1,0
2023-09-08 07:00:00,157.783,157.822,157.671,157.727,4628,1,0
2023-09-08 08:00:00,157.726,157.848,157.701,157.795,3662,1,0
2023-09-08 09:00:00,157.795,157.837,157.702,157.768,7500,1,0
2023-09-08 10:00:00,157.768,157.933,157.753,157.842,10768,1,0
2023-09-08 11:00:00,157.841,157.995,157.815,157.898,8236,1,0
2023-09-08 12:00:00,157.898,157.898,157.6,157.629,8184,1,0
2023-09-08 13:00:00,157.629,157.753,157.579,157.711,6459,1,0
2023-09-08 14:00:00,157.711,157.873,157.686,157.76,6920,1,0
2023-09-08 15:00:00,157.759,157.93,157.663,157.912,10666,1,0
2023-09-08 16:00:00,157.913,158.278,157.913,158.179,12078,1,0
2023-09-08 17:00:00,158.179,158.395,158.165,158.202,11261,1,0
2023-09-08 18:00:00,158.201,158.288,158.127,158.167,8565,1,0
2023-09-08 19:00:00,158.167,158.235,158.106,158.175,5335,1,0
2023-09-08 20:00:00,158.176,158.246,158.151,158.16,6356,1,0
2023-09-08 21:00:00,158.16,158.199,158.074,158.14,4080,1,0
2023-09-08 22:00:00,158.138,158.213,158.123,158.186,5749,1,0
2023-09-08 23:00:00,158.186,158.211,158.061,158.102,2393,1,0
