time,open,high,low,close,tick_volume,spread,real_volume
2023-12-04 00:05:00,159.656,159.658,159.649,159.654,22,106,0
2023-12-04 00:06:00,159.653,159.742,159.653,159.712,14,128,0
2023-12-04 00:07:00,159.711,159.711,159.705,159.706,10,150,0
2023-12-04 00:08:00,159.707,159.734,159.706,159.724,13,150,0
2023-12-04 00:09:00,159.722,159.722,159.693,159.695,14,150,0
2023-12-04 00:10:00,159.7,159.708,159.7,159.705,4,150,0
2023-12-04 00:11:00,159.691,159.692,159.686,159.691,7,150,0
2023-12-04 00:12:00,159.694,159.764,159.694,159.753,4,150,0
2023-12-04 00:13:00,159.75,159.75,159.731,159.731,5,150,0
2023-12-04 00:14:00,159.729,159.729,159.729,159.729,1,150,0
2023-12-04 00:15:00,159.739,159.75,159.696,159.705,15,150,0
2023-12-04 00:16:00,159.713,159.713,159.684,159.684,9,150,0
2023-12-04 00:17:00,159.668,159.689,159.668,159.689,9,150,0
2023-12-04 00:18:00,159.69,159.765,159.69,159.755,73,126,0
2023-12-04 00:19:00,159.755,159.772,159.736,159.747,35,102,0
2023-12-04 00:20:00,159.746,159.826,159.746,159.809,31,96,0
2023-12-04 00:21:00,159.809,159.809,159.764,159.766,13,146,0
2023-12-04 00:22:00,159.766,159.805,159.766,159.805,14,143,0
2023-12-04 00:23:00,159.809,159.816,159.792,159.792,19,143,0
2023-12-04 00:24:00,159.791,159.792,159.777,159.777,9,150,0
2023-12-04 00:25:00,159.775,159.783,159.77,159.77,10,150,0
2023-12-04 00:26:00,159.768,159.77,159.768,159.77,2,150,0
2023-12-04 00:27:00,159.77,159.779,159.77,159.779,2,148,0
2023-12-04 00:28:00,159.779,159.779,159.779,159.779,5,140,0
2023-12-04 00:29:00,159.779,159.785,159.779,159.785,4,135,0
2023-12-04 00:30:00,159.784,159.786,159.778,159.778,9,134,0
2023-12-04 00:31:00,159.777,159.796,159.777,159.793,14,125,0
2023-12-04 00:32:00,159.793,159.802,159.793,159.795,10,119,0
2023-12-04 00:33:00,159.792,159.792,159.788,159.788,8,120,0
2023-12-04 00:34:00,159.787,159.787,159.784,159.785,8,103,0
2023-12-04 00:35:00,159.784,159.784,159.783,159.783,6,112,0
2023-12-04 00:36:00,159.784,159.784,159.782,159.782,3,110,0
2023-12-04 00:38:00,159.778,159.778,159.778,159.778,1,118,0
2023-12-04 00:39:00,159.782,159.786,159.782,159.786,2,118,0
2023-12-04 00:40:00,159.786,159.786,159.786,159.786,3,115,0
2023-12-04 00:41:00,159.786,159.795,159.786,159.793,7,117,0
2023-12-04 00:42:00,159.789,159.789,159.782,159.783,16,118,0
2023-12-04 00:43:00,159.782,159.786,159.779,159.779,14,102,0
2023-12-04 00:44:00,159.78,159.78,159.78,159.78,1,103,0
2023-12-04 00:45:00,159.78,159.781,159.779,159.781,8,96,0
2023-12-04 00:46:00,159.781,159.781,159.781,159.781,5,97,0
2023-12-04 00:47:00,159.781,159.781,159.771,159.771,13,97,0
2023-12-04 00:48:00,159.772,159.773,159.771,159.771,9,114,0
2023-12-04 00:49:00,159.771,159.804,159.763,159.77,45,109,0
2023-12-04 00:50:00,159.771,159.785,159.75,159.75,32,89,0
2023-12-04 00:51:00,159.759,159.767,159.74,159.766,91,63,0
2023-12-04 00:52:00,159.767,159.792,159.716,159.728,75,72,0
2023-12-04 00:53:00,159.729,159.744,159.722,159.738,96,109,0
2023-12-04 00:54:00,159.739,159.767,159.725,159.727,114,74,0
2023-12-04 00:55:00,159.728,159.73,159.677,159.707,174,100,0
2023-12-04 00:56:00,159.706,159.711,159.684,159.696,96,100,0
2023-12-04 00:57:00,159.693,159.696,159.66,159.683,112,102,0
2023-12-04 00:58:00,159.677,159.684,159.677,159.682,134,104,0
2023-12-04 00:59:00,159.678,159.689,159.653,159.658,144,107,0
2023-12-04 01:00:00,159.659,159.697,159.597,159.629,465,12,0
2023-12-04 01:01:00,159.628,159.639,159.566,159.568,368,2,0
