time,open,high,low,close,tick_volume,spread,real_volume
2023-08-23 00:00:00,158.131,158.197,158.075,158.19,1073,10,0
2023-08-23 01:00:00,158.186,158.204,158.117,158.155,1489,1,0
2023-08-23 02:00:00,158.155,158.168,158.063,158.117,1437,1,0
2023-08-23 03:00:00,158.116,158.157,157.985,157.994,5495,1,0
2023-08-23 04:00:00,157.994,158.115,157.892,158.048,9797,1,0
2023-08-23 05:00:00,158.048,158.155,158.044,158.124,6038,1,0
2023-08-23 06:00:00,158.128,158.164,158.076,158.14,4304,1,0
2023-08-23 07:00:00,158.141,158.212,158.141,158.173,4647,1,0
2023-08-23 08:00:00,158.171,158.272,158.102,158.23,6382,1,0
2023-08-23 09:00:00,158.228,158.265,157.97,158.237,7334,1,0
2023-08-23 10:00:00,158.236,158.373,157.255,157.291,18116,1,0
2023-08-23 11:00:00,157.29,157.447,157.15,157.271,15049,1,0
2023-08-23 12:00:00,157.27,157.357,157.122,157.205,10252,1,0
2023-08-23 13:00:00,157.204,157.344,157.147,157.187,8486,1,0
2023-08-23 14:00:00,157.187,157.261,157.004,157.233,7595,1,0
2023-08-23 15:00:00,157.232,157.332,157.099,157.179,12277,1,0
2023-08-23 16:00:00,157.179,157.252,156.867,156.878,18887,1,0
2023-08-23 17:00:00,156.884,157.164,156.875,157.001,18414,1,0
2023-08-23 18:00:00,157.003,157.112,156.911,157.088,10216,1,0
2023-08-23 19:00:00,157.088,157.27,157.048,157.103,6612,1,0
2023-08-23 20:00:00,157.104,157.296,157.102,157.28,6066,1,0
2023-08-23 21:00:00,157.28,157.302,157.182,157.222,4361,1,0
2023-08-23 22:00:00,157.221,157.425,157.209,157.383,4001,1,0
2023-08-23 23:00:00,157.383,157.418,157.325,157.331,3785,1,0
2023-08-24 00:00:00,157.299,157.344,157.223,157.295,1198,10,0
