time,open,high,low,close,tick_volume,spread,real_volume
2023-12-20 00:03:00,157.949,157.949,157.949,157.949,1,63,0
2023-12-20 00:05:00,157.917,157.966,157.917,157.965,35,140,0
2023-12-20 00:06:00,157.964,157.964,157.949,157.952,30,146,0
2023-12-20 00:07:00,157.953,157.986,157.951,157.982,14,150,0
2023-12-20 00:08:00,157.99,157.996,157.985,157.993,17,150,0
2023-12-20 00:09:00,157.964,157.966,157.962,157.965,11,150,0
2023-12-20 00:10:00,157.952,157.962,157.922,157.949,33,131,0
2023-12-20 00:11:00,157.96,157.964,157.913,157.947,36,123,0
2023-12-20 00:12:00,157.947,157.961,157.931,157.936,39,129,0
2023-12-20 00:13:00,157.937,157.941,157.928,157.937,30,135,0
2023-12-20 00:14:00,157.936,157.972,157.934,157.969,23,144,0
2023-12-20 00:15:00,157.968,157.973,157.914,157.963,41,135,0
2023-12-20 00:16:00,157.95,157.95,157.928,157.928,38,137,0
2023-12-20 00:17:00,157.924,157.949,157.924,157.947,15,133,0
2023-12-20 00:18:00,157.942,157.942,157.894,157.911,69,127,0
2023-12-20 00:19:00,157.902,157.907,157.891,157.907,15,140,0
2023-12-20 00:20:00,157.909,157.91,157.878,157.902,14,134,0
2023-12-20 00:21:00,157.903,157.926,157.902,157.926,21,121,0
2023-12-20 00:22:00,157.923,157.923,157.898,157.913,15,119,0
2023-12-20 00:23:00,157.915,157.92,157.91,157.92,8,121,0
2023-12-20 00:24:00,157.92,157.926,157.92,157.926,2,120,0
2023-12-20 00:25:00,157.928,157.928,157.928,157.928,1,120,0
2023-12-20 00:26:00,157.929,157.936,157.926,157.926,18,109,0
2023-12-20 00:27:00,157.925,157.934,157.925,157.926,4,111,0
2023-12-20 00:28:00,157.928,157.934,157.926,157.932,12,112,0
2023-12-20 00:29:00,157.928,157.928,157.928,157.928,1,86,0
2023-12-20 00:30:00,157.926,157.946,157.926,157.944,28,77,0
2023-12-20 00:31:00,157.942,157.95,157.928,157.934,27,68,0
2023-12-20 00:32:00,157.938,157.98,157.938,157.95,76,65,0
2023-12-20 00:33:00,157.949,157.976,157.947,157.976,34,60,0
2023-12-20 00:34:00,157.976,157.976,157.959,157.966,38,56,0
2023-12-20 00:35:00,157.967,157.973,157.948,157.948,43,54,0
2023-12-20 00:36:00,157.95,157.964,157.946,157.951,93,54,0
2023-12-20 00:37:00,157.952,157.96,157.95,157.958,75,55,0
2023-12-20 00:38:00,157.959,157.965,157.958,157.964,30,52,0
2023-12-20 00:39:00,157.965,157.981,157.963,157.963,41,50,0
2023-12-20 00:40:00,157.964,157.973,157.956,157.973,88,48,0
2023-12-20 00:41:00,157.972,157.979,157.969,157.976,19,49,0
2023-12-20 00:42:00,157.976,157.981,157.971,157.971,23,48,0
2023-12-20 00:43:00,157.972,157.973,157.968,157.969,10,51,0
2023-12-20 00:44:00,157.97,157.97,157.969,157.97,5,53,0
2023-12-20 00:45:00,157.982,157.992,157.98,157.992,48,26,0
2023-12-20 00:46:00,157.99,157.995,157.989,157.99,38,25,0
2023-12-20 00:47:00,157.993,158.017,157.992,158.002,53,19,0
2023-12-20 00:48:00,158.001,158.018,158.0,158.016,21,18,0
2023-12-20 00:49:00,158.015,158.016,158.01,158.01,7,20,0
2023-12-20 00:50:00,158.009,158.01,158.003,158.004,17,18,0
2023-12-20 00:51:00,158.009,158.01,158.008,158.009,16,23,0
2023-12-20 00:52:00,158.008,158.024,158.007,158.023,10,25,0
2023-12-20 00:53:00,158.022,158.026,158.017,158.022,33,20,0
2023-12-20 00:54:00,158.022,158.026,158.017,158.025,23,27,0
2023-12-20 00:55:00,158.025,158.025,158.023,158.024,9,25,0
2023-12-20 00:56:00,158.024,158.027,158.005,158.024,36,17,0
2023-12-20 00:57:00,158.025,158.026,158.023,158.024,15,23,0
2023-12-20 00:58:00,158.027,158.029,158.023,158.027,31,22,0
2023-12-20 00:59:00,158.029,158.032,158.024,158.025,84,21,0
2023-12-20 01:00:00,158.024,158.024,157.966,157.975,218,5,0
2023-12-20 01:01:00,157.977,157.982,157.974,157.978,66,13,0
2023-12-20 01:02:00,157.974,157.99,157.973,157.982,77,10,0
2023-12-20 01:03:00,157.981,157.982,157.974,157.976,33,12,0
2023-12-20 01:04:00,157.975,157.978,157.973,157.973,24,7,0
2023-12-20 01:05:00,157.973,157.981,157.972,157.98,35,8,0
2023-12-20 01:06:00,157.981,157.99,157.977,157.988,85,13,0
2023-12-20 01:07:00,157.987,158.002,157.982,157.996,74,16,0
2023-12-20 01:08:00,157.996,158.003,157.995,157.999,39,4,0
2023-12-20 01:09:00,157.999,157.999,157.976,157.981,92,12,0
2023-12-20 01:10:00,157.98,157.991,157.977,157.977,57,3,0
2023-12-20 01:11:00,157.977,157.978,157.973,157.973,113,8,0
2023-12-20 01:12:00,157.974,157.977,157.972,157.973,100,5,0
2023-12-20 01:13:00,157.974,157.979,157.973,157.975,69,7,0
2023-12-20 01:14:00,157.977,157.978,157.974,157.977,25,9,0
2023-12-20 01:15:00,157.977,157.982,157.966,157.978,124,1,0
2023-12-20 01:16:00,157.982,158.0,157.98,157.99,71,3,0
2023-12-20 01:17:00,157.982,157.987,157.978,157.98,57,8,0
2023-12-20 01:18:00,157.98,157.982,157.974,157.976,66,4,0
2023-12-20 01:19:00,157.975,157.99,157.974,157.976,87,5,0
2023-12-20 01:20:00,157.975,157.986,157.974,157.975,60,1,0
2023-12-20 01:21:00,157.976,157.982,157.974,157.981,27,1,0
2023-12-20 01:22:00,157.979,157.979,157.969,157.972,64,4,0
2023-12-20 01:23:00,157.973,157.98,157.972,157.98,29,7,0
2023-12-20 01:24:00,157.981,157.981,157.976,157.981,35,7,0
2023-12-20 01:25:00,157.982,157.982,157.98,157.981,11,10,0
2023-12-20 01:26:00,157.989,157.989,157.981,157.984,44,12,0
2023-12-20 01:27:00,157.985,158.009,157.983,158.005,93,5,0
2023-12-20 01:28:00,158.005,158.016,158.003,158.011,110,1,0
2023-12-20 01:29:00,158.012,158.052,158.008,158.051,192,1,0
2023-12-20 01:30:00,158.05,158.06,158.037,158.041,138,1,0
2023-12-20 01:31:00,158.041,158.054,158.034,158.046,199,1,0
2023-12-20 01:32:00,158.048,158.053,158.025,158.036,106,3,0
2023-12-20 01:33:00,158.036,158.036,158.02,158.034,86,2,0
2023-12-20 01:34:00,158.037,158.044,158.031,158.04,65,4,0
2023-12-20 01:35:00,158.038,158.062,158.034,158.059,134,1,0
2023-12-20 01:36:00,158.06,158.06,158.036,158.057,71,5,0
2023-12-20 01:37:00,158.057,158.082,158.052,158.08,97,1,0
2023-12-20 01:38:00,158.078,158.084,158.067,158.076,90,1,0
2023-12-20 01:39:00,158.078,158.083,158.067,158.069,112,2,0
2023-12-20 01:40:00,158.069,158.069,158.061,158.063,70,4,0
2023-12-20 01:41:00,158.061,158.061,158.055,158.056,32,6,0
2023-12-20 01:42:00,158.057,158.058,158.025,158.027,93,5,0
2023-12-20 01:43:00,158.026,158.041,158.023,158.041,58,4,0
2023-12-20 01:44:00,158.042,158.049,158.042,158.042,41,6,0
2023-12-20 01:45:00,158.041,158.066,158.037,158.066,109,5,0
2023-12-20 01:46:00,158.067,158.069,158.059,158.061,104,3,0
2023-12-20 01:47:00,158.062,158.065,158.052,158.055,47,2,0
2023-12-20 01:48:00,158.054,158.057,158.049,158.056,79,3,0
2023-12-20 01:49:00,158.054,158.054,158.011,158.013,133,6,0
2023-12-20 01:50:00,158.012,158.035,158.007,158.035,86,6,0
2023-12-20 01:51:00,158.034,158.044,157.982,157.984,150,4,0
2023-12-20 01:52:00,157.984,158.004,157.978,157.997,71,3,0
2023-12-20 01:53:00,157.997,158.001,157.97,157.972,91,3,0
2023-12-20 01:54:00,157.971,158.001,157.971,157.979,110,3,0
2023-12-20 01:55:00,157.978,158.011,157.975,158.009,104,4,0
2023-12-20 01:56:00,158.008,158.009,157.989,158.005,105,1,0
2023-12-20 01:57:00,158.004,158.005,157.997,158.002,79,1,0
2023-12-20 01:58:00,158.003,158.005,157.997,158.005,80,1,0
2023-12-20 01:59:00,158.002,158.018,157.975,158.018,148,1,0
2023-12-20 02:00:00,158.02,158.035,157.957,157.999,377,1,0
2023-12-20 02:01:00,158.003,158.019,157.978,157.995,275,1,0
2023-12-20 02:02:00,157.995,158.084,157.995,158.076,385,1,0
2023-12-20 02:03:00,158.073,158.077,158.016,158.029,332,1,0
2023-12-20 02:04:00,158.028,158.131,158.018,158.109,277,3,0
2023-12-20 02:05:00,158.108,158.108,158.055,158.063,235,3,0
2023-12-20 02:06:00,158.062,158.09,158.062,158.079,183,3,0
2023-12-20 02:07:00,158.079,158.092,158.042,158.045,171,1,0
2023-12-20 02:08:00,158.044,158.08,158.029,158.063,209,1,0
2023-12-20 02:09:00,158.064,158.104,158.051,158.072,263,2,0
2023-12-20 02:10:00,158.073,158.077,158.043,158.076,208,1,0
2023-12-20 02:11:00,158.076,158.103,158.07,158.081,179,1,0
2023-12-20 02:12:00,158.079,158.079,158.048,158.05,126,1,0
2023-12-20 02:13:00,158.05,158.061,158.035,158.04,217,4,0
2023-12-20 02:14:00,158.039,158.057,158.02,158.051,163,1,0
2023-12-20 02:15:00,158.052,158.079,158.039,158.062,209,4,0
2023-12-20 02:16:00,158.062,158.067,158.031,158.037,200,1,0
2023-12-20 02:17:00,158.033,158.041,158.026,158.027,158,3,0
2023-12-20 02:18:00,158.027,158.05,158.02,158.037,151,1,0
2023-12-20 02:19:00,158.038,158.115,158.036,158.083,368,1,0
2023-12-20 02:20:00,158.081,158.086,158.046,158.05,200,1,0
2023-12-20 02:21:00,158.05,158.091,158.039,158.055,265,1,0
2023-12-20 02:22:00,158.056,158.056,157.994,158.021,218,1,0
2023-12-20 02:23:00,158.021,158.033,158.004,158.016,197,1,0
2023-12-20 02:24:00,158.015,158.044,157.997,158.027,318,1,0
2023-12-20 02:25:00,158.028,158.038,158.026,158.031,135,2,0
2023-12-20 02:26:00,158.033,158.046,158.03,158.043,212,1,0
2023-12-20 02:27:00,158.044,158.073,158.042,158.053,204,3,0
2023-12-20 02:28:00,158.054,158.054,158.023,158.033,194,1,0
2023-12-20 02:29:00,158.032,158.052,158.03,158.039,165,2,0
2023-12-20 02:30:00,158.039,158.071,158.039,158.065,183,1,0
2023-12-20 02:31:00,158.066,158.085,158.056,158.082,239,1,0
2023-12-20 02:32:00,158.086,158.086,158.063,158.064,145,2,0
2023-12-20 02:33:00,158.063,158.077,158.044,158.051,218,4,0
2023-12-20 02:34:00,158.051,158.081,158.044,158.074,216,2,0
2023-12-20 02:35:00,158.073,158.075,158.028,158.039,223,3,0
2023-12-20 02:36:00,158.036,158.06,158.031,158.045,200,4,0
2023-12-20 02:37:00,158.045,158.063,158.036,158.056,183,4,0
2023-12-20 02:38:00,158.054,158.055,158.043,158.044,193,5,0
2023-12-20 02:39:00,158.045,158.045,158.015,158.015,168,5,0
2023-12-20 02:40:00,158.015,158.025,157.982,157.989,268,1,0
2023-12-20 02:41:00,157.989,158.041,157.989,158.026,155,2,0
2023-12-20 02:42:00,158.025,158.04,158.001,158.035,149,4,0
2023-12-20 02:43:00,158.037,158.046,158.028,158.031,118,2,0
2023-12-20 02:44:00,158.032,158.039,158.009,158.014,183,4,0
2023-12-20 02:45:00,158.012,158.014,157.983,157.993,217,3,0
2023-12-20 02:46:00,157.994,158.009,157.983,157.989,216,5,0
2023-12-20 02:47:00,157.989,158.002,157.981,157.988,182,2,0
2023-12-20 02:48:00,157.989,158.014,157.986,158.007,136,1,0
2023-12-20 02:49:00,158.013,158.019,157.99,157.996,228,1,0
2023-12-20 02:50:00,157.995,157.995,157.923,157.96,267,1,0
2023-12-20 02:51:00,157.961,157.962,157.915,157.944,241,3,0
2023-12-20 02:52:00,157.944,157.944,157.868,157.869,396,3,0
2023-12-20 02:53:00,157.869,157.92,157.823,157.916,503,1,0
2023-12-20 02:54:00,157.916,157.998,157.895,157.991,837,1,0
2023-12-20 02:55:00,157.992,157.992,157.919,157.94,495,1,0
2023-12-20 02:56:00,157.941,157.941,157.919,157.922,175,1,0
2023-12-20 02:57:00,157.923,157.924,157.854,157.857,239,1,0
2023-12-20 02:58:00,157.856,157.865,157.797,157.81,313,2,0
2023-12-20 02:59:00,157.81,157.871,157.798,157.841,313,3,0
2023-12-20 03:00:00,157.841,157.862,157.768,157.78,486,1,0
2023-12-20 03:01:00,157.782,157.792,157.743,157.746,474,1,0
2023-12-20 03:02:00,157.746,157.763,157.735,157.743,341,2,0
2023-12-20 03:03:00,157.744,157.749,157.708,157.723,289,1,0
2023-12-20 03:04:00,157.725,157.778,157.718,157.778,377,1,0
2023-12-20 03:05:00,157.778,157.793,157.731,157.791,404,1,0
2023-12-20 03:06:00,157.792,157.814,157.78,157.796,319,2,0
2023-12-20 03:07:00,157.795,157.813,157.756,157.784,332,1,0
2023-12-20 03:08:00,157.786,157.791,157.763,157.767,247,1,0
2023-12-20 03:09:00,157.767,157.829,157.758,157.825,244,1,0
2023-12-20 03:10:00,157.826,157.83,157.786,157.794,253,1,0
2023-12-20 03:11:00,157.795,157.799,157.758,157.759,235,2,0
2023-12-20 03:12:00,157.759,157.775,157.752,157.77,190,1,0
2023-12-20 03:13:00,157.771,157.804,157.761,157.772,201,1,0
2023-12-20 03:14:00,157.772,157.788,157.752,157.785,213,1,0
2023-12-20 03:15:00,157.787,157.809,157.784,157.796,209,1,0
2023-12-20 03:16:00,157.797,157.831,157.796,157.819,149,1,0
2023-12-20 03:17:00,157.818,157.823,157.799,157.806,143,1,0
2023-12-20 03:18:00,157.807,157.821,157.788,157.805,209,1,0
2023-12-20 03:19:00,157.804,157.807,157.791,157.803,125,2,0
2023-12-20 03:20:00,157.803,157.803,157.764,157.778,180,1,0
