time,open,high,low,close,tick_volume,spread,real_volume
2023-11-27 00:00:00,163.581,163.671,163.552,163.66,639,40,0
2023-11-27 01:00:00,163.661,163.723,163.588,163.636,4062,1,0
2023-11-27 02:00:00,163.635,163.646,163.367,163.389,8338,1,0
2023-11-27 03:00:00,163.389,163.404,163.159,163.231,13621,1,0
2023-11-27 04:00:00,163.231,163.319,163.177,163.208,9467,1,0
2023-11-27 05:00:00,163.207,163.224,162.935,163.071,10182,1,0
2023-11-27 06:00:00,163.071,163.157,162.976,163.124,6692,1,0
2023-11-27 07:00:00,163.123,163.326,163.078,163.298,7987,1,0
2023-11-27 08:00:00,163.299,163.312,163.082,163.165,6340,1,0
2023-11-27 09:00:00,163.164,163.25,162.977,163.145,13713,1,0
2023-11-27 10:00:00,163.143,163.215,163.081,163.15,14779,1,0
2023-11-27 11:00:00,163.149,163.478,163.103,163.451,11652,1,0
2023-11-27 12:00:00,163.452,163.493,163.216,163.219,12576,1,0
2023-11-27 13:00:00,163.218,163.271,163.137,163.243,8951,1,0
2023-11-27 14:00:00,163.243,163.251,162.926,162.978,9907,1,0
2023-11-27 15:00:00,162.976,162.984,162.79,162.865,15316,1,0
2023-11-27 16:00:00,162.864,162.971,162.541,162.71,17887,1,0
2023-11-27 17:00:00,162.706,162.86,162.608,162.81,19594,1,0
2023-11-27 18:00:00,162.811,162.931,162.765,162.834,15531,1,0
2023-11-27 19:00:00,162.834,162.88,162.759,162.878,8877,1,0
2023-11-27 20:00:00,162.879,162.89,162.758,162.813,9885,1,0
2023-11-27 21:00:00,162.816,162.852,162.716,162.821,8460,1,0
2023-11-27 22:00:00,162.821,162.863,162.736,162.853,6043,1,0
2023-11-27 23:00:00,162.851,162.892,162.817,162.868,3619,1,0
2023-11-28 00:00:00,162.875,162.897,162.743,162.837,1731,28,0
