time,open,high,low,close,tick_volume,spread,real_volume
2023-10-25 00:00:00,158.763,158.775,158.686,158.746,2075,10,0
2023-10-25 01:00:00,158.745,158.765,158.698,158.758,2297,1,0
2023-10-25 02:00:00,158.757,158.777,158.74,158.774,2490,1,0
2023-10-25 03:00:00,158.775,158.848,158.72,158.77,8443,1,0
2023-10-25 04:00:00,158.771,158.802,158.714,158.772,8434,1,0
2023-10-25 05:00:00,158.771,158.861,158.765,158.85,5092,1,0
2023-10-25 06:00:00,158.85,158.89,158.84,158.87,3937,1,0
2023-10-25 07:00:00,158.871,158.929,158.853,158.928,3621,1,0
2023-10-25 08:00:00,158.93,158.94,158.786,158.867,5338,1,0
2023-10-25 09:00:00,158.868,158.891,158.77,158.775,7893,1,0
2023-10-25 10:00:00,158.775,158.777,158.58,158.708,11708,1,0
2023-10-25 11:00:00,158.708,158.821,158.665,158.685,12097,1,0
2023-10-25 12:00:00,158.684,158.691,158.407,158.469,10626,1,0
2023-10-25 13:00:00,158.47,158.578,158.419,158.541,8135,1,0
2023-10-25 14:00:00,158.542,158.605,158.469,158.519,7824,1,0
2023-10-25 15:00:00,158.518,158.615,158.477,158.54,12436,1,0
2023-10-25 16:00:00,158.54,158.639,158.441,158.613,15136,1,0
2023-10-25 17:00:00,158.611,158.766,158.46,158.702,22804,1,0
2023-10-25 18:00:00,158.702,158.844,158.683,158.683,17957,1,0
2023-10-25 19:00:00,158.683,158.719,158.532,158.589,9974,1,0
2023-10-25 20:00:00,158.588,158.619,158.425,158.56,14605,1,0
2023-10-25 21:00:00,158.559,158.594,158.504,158.511,8317,1,0
2023-10-25 22:00:00,158.517,158.585,158.499,158.582,6665,1,0
2023-10-25 23:00:00,158.58,158.827,158.577,158.714,6517,1,0
2023-10-26 00:00:00,158.607,158.798,158.588,158.698,1895,17,0
