time,open,high,low,close,tick_volume,spread,real_volume
2023-09-13 00:00:00,158.097,158.327,158.082,158.262,1488,18,0
2023-09-13 01:00:00,158.262,158.271,158.117,158.186,1495,1,0
2023-09-13 02:00:00,158.187,158.283,158.17,158.245,2175,1,0
2023-09-13 03:00:00,158.245,158.498,158.242,158.49,8183,1,0
2023-09-13 04:00:00,158.49,158.653,158.451,158.481,9994,1,0
2023-09-13 05:00:00,158.481,158.493,158.347,158.375,5124,1,0
2023-09-13 06:00:00,158.375,158.463,158.319,158.365,4983,1,0
2023-09-13 07:00:00,158.364,158.507,158.347,158.482,3729,1,0
2023-09-13 08:00:00,158.483,158.491,158.245,158.28,5528,1,0
2023-09-13 09:00:00,158.28,158.284,158.072,158.153,8736,1,0
2023-09-13 10:00:00,158.154,158.408,158.004,158.219,11325,1,0
2023-09-13 11:00:00,158.219,158.288,158.036,158.074,10765,1,0
2023-09-13 12:00:00,158.075,158.187,158.066,158.138,9828,1,0
2023-09-13 13:00:00,158.138,158.296,158.09,158.252,6142,1,0
2023-09-13 14:00:00,158.253,158.31,158.146,158.255,7933,1,0
2023-09-13 15:00:00,158.252,158.607,158.06,158.462,27868,1,0
2023-09-13 16:00:00,158.462,158.503,158.252,158.31,17790,1,0
2023-09-13 17:00:00,158.311,158.462,158.227,158.384,14384,1,0
2023-09-13 18:00:00,158.385,158.434,158.259,158.312,7227,1,0
2023-09-13 19:00:00,158.312,158.325,158.21,158.262,4772,1,0
2023-09-13 20:00:00,158.262,158.308,158.132,158.3,6163,1,0
2023-09-13 21:00:00,158.3,158.309,158.206,158.239,5762,1,0
2023-09-13 22:00:00,158.237,158.275,158.201,158.242,4980,1,0
2023-09-13 23:00:00,158.243,158.271,158.205,158.23,1812,1,0
2023-09-14 00:00:00,158.101,158.148,158.059,158.11,1571,8,0
