time,open,high,low,close,tick_volume,spread,real_volume
2023-12-27 00:03:00,157.216,157.216,157.214,157.214,3,150,0
2023-12-27 00:04:00,157.216,157.217,157.209,157.215,12,150,0
2023-12-27 00:05:00,157.211,157.211,157.188,157.196,24,150,0
2023-12-27 00:06:00,157.194,157.222,157.19,157.2,19,150,0
2023-12-27 00:07:00,157.207,157.219,157.2,157.212,7,150,0
2023-12-27 00:08:00,157.215,157.218,157.192,157.201,44,150,0
2023-12-27 00:09:00,157.203,157.213,157.201,157.209,24,150,0
2023-12-27 00:10:00,157.199,157.236,157.177,157.178,37,150,0
2023-12-27 00:11:00,157.179,157.185,157.177,157.183,18,150,0
2023-12-27 00:12:00,157.182,157.198,157.182,157.196,18,150,0
2023-12-27 00:13:00,157.197,157.202,157.193,157.201,30,150,0
2023-12-27 00:14:00,157.2,157.2,157.2,157.2,1,150,0
2023-12-27 00:15:00,157.169,157.185,157.169,157.174,7,150,0
2023-12-27 00:16:00,157.173,157.181,157.172,157.173,11,150,0
2023-12-27 00:17:00,157.181,157.181,157.179,157.179,6,150,0
2023-12-27 00:19:00,157.18,157.18,157.18,157.18,1,150,0
2023-12-27 00:20:00,157.206,157.235,157.206,157.226,90,138,0
2023-12-27 00:21:00,157.228,157.248,157.228,157.242,18,140,0
2023-12-27 00:22:00,157.24,157.24,157.239,157.239,2,139,0
2023-12-27 00:23:00,157.235,157.235,157.235,157.235,2,139,0
2023-12-27 00:24:00,157.241,157.241,157.239,157.239,2,140,0
2023-12-27 00:25:00,157.24,157.243,157.237,157.242,7,134,0
2023-12-27 00:26:00,157.242,157.242,157.242,157.242,1,126,0
2023-12-27 00:27:00,157.242,157.242,157.225,157.231,13,105,0
2023-12-27 00:28:00,157.232,157.248,157.229,157.231,22,98,0
2023-12-27 00:29:00,157.229,157.23,157.229,157.23,4,107,0
2023-12-27 00:30:00,157.231,157.233,157.226,157.226,12,97,0
2023-12-27 00:31:00,157.225,157.227,157.22,157.221,12,87,0
2023-12-27 00:32:00,157.226,157.226,157.222,157.222,9,78,0
2023-12-27 00:33:00,157.224,157.224,157.216,157.216,12,71,0
2023-12-27 00:34:00,157.217,157.217,157.213,157.214,7,71,0
2023-12-27 00:35:00,157.214,157.217,157.212,157.216,13,67,0
2023-12-27 00:36:00,157.22,157.221,157.216,157.217,11,67,0
2023-12-27 00:37:00,157.219,157.219,157.217,157.217,3,65,0
2023-12-27 00:38:00,157.218,157.221,157.218,157.219,5,64,0
2023-12-27 00:39:00,157.218,157.228,157.216,157.217,14,56,0
2023-12-27 00:40:00,157.216,157.219,157.212,157.217,33,55,0
2023-12-27 00:41:00,157.216,157.216,157.207,157.213,29,62,0
2023-12-27 00:42:00,157.213,157.213,157.208,157.209,22,70,0
2023-12-27 00:43:00,157.209,157.212,157.2,157.2,17,69,0
2023-12-27 00:44:00,157.197,157.202,157.197,157.201,8,68,0
2023-12-27 00:45:00,157.198,157.201,157.198,157.198,5,68,0
